,0,1,2,3,4,5,6,7,8,9,10,11
0,8.47024870004921,18.937947159950255,14.494993321808003,14.430041402493671,11.870210475388987,7.796346014686669,35.85553220736881,16.769334591419447,10.288453529136785,14.274949537283524,28.11660856346157,17.99872340980627
1,19.960444778480582,7.447751081518881,18.2885092685564,8.920197761447875,19.039086796708673,13.678923925689823,22.437875039566592,12.20479935537214,12.572228908686812,19.58302754574956,18.221514698907935,14.679058329803976
2,14.535223319338549,17.306241647556618,8.430018702518664,14.903645568688557,10.938128346756937,11.5168460036119,31.925423900723416,17.991766640960115,13.273455623816298,9.710913717684466,28.0684150098365,20.220550460994648
3,16.986946872702013,10.454605613125889,17.420321041366353,5.913343229840868,17.228513952590653,11.406491429521918,23.714799104392796,9.24563377518961,9.73358186052104,18.297816261524723,17.115505902939645,11.102964226637614
4,12.173855600206032,18.32023430299539,11.201543474043437,14.97525360719936,8.166603575232164,10.255525054753477,33.30606162739981,17.441822985336945,12.15845374522685,10.667434887871261,27.870694053103435,19.122164501680516
5,10.133125334500603,14.993205626973428,13.813395325895288,11.186365279127509,12.288659249750365,6.133469380235277,29.615845658865133,13.254601639419029,8.066870987966615,14.026863150413416,23.22398402334026,14.52565141859909
6,30.79665819559817,16.35650340926562,26.82631989142223,16.099019622413813,27.94354249081212,22.220192327280557,13.52912271181985,17.76408379186588,20.496896136610086,28.47650780286618,18.5864475591722,20.914583114974153
7,18.536322397634976,12.949289543057343,19.718524449645102,8.4557161111968,18.90516566673543,12.684810125820626,24.58994560985205,6.703260893833678,10.42689295855982,20.43635948423685,16.05361171330408,8.639636284390066
8,12.794924024724533,14.056201785744232,15.739696121873504,9.683146885900449,14.361279115997554,8.236562163740432,28.06224064396848,11.166375647932039,5.96377820446146,16.113154137036734,20.94040534271753,12.107978891703262
9,14.046468212244331,18.332048602180038,9.442202395114728,15.51242946627719,10.135308438015024,11.46160250556029,33.30690048959763,18.440890352982127,13.37820231640979,8.698730025088402,28.81481860090826,20.475563408945703
10,25.956974363766022,15.03938288068206,25.86855081261041,12.398966233035758,25.407414728590844,18.727570503830783,21.485687371247295,12.126989707393001,16.274300647434234,26.883665726251905,10.629882899744755,14.419613434612705
11,18.894777001936,14.552614303403379,21.076374055593835,9.442112348559004,19.714572968993203,13.084925690914888,26.869510718874523,7.768702070304267,10.497561988245245,21.600098326114626,17.47530122643798,7.574195107919478
