,0,1,2,3,4,5,6,7,8,9,10
0,9.554456603804454,26.15342020957337,13.342046686690637,18.104060078376374,11.139670181049194,9.548765609120363,37.84966208794261,19.32949844569243,13.419251816497015,12.585738777361257,31.945555823441364
1,26.353284728804454,9.35459208457337,21.076676978987802,12.049596693022234,22.819944212389338,17.859985363946336,19.846797390299066,15.629957996789468,14.934001207377626,21.771835766473778,19.0769441853437
2,14.450642021477076,21.985407794543157,8.445861269018014,17.015064480137077,11.221540177425169,11.966811610553169,32.09059276817919,19.405897534818127,14.324483971729169,9.473210742459724,30.39806526655834
3,20.712919989158593,14.458592084573372,18.51532905613286,6.9455966930222335,18.98297456181603,13.502670884097114,23.94449870536799,10.274249335372145,10.083993421641097,18.817167933129227,18.036674636633997
4,12.192251879395005,23.672661391504064,11.16552654098454,17.426696349379622,8.501874905458642,10.990170028974068,33.94540454540296,19.031412415779847,13.798857504926232,10.1784566842823,30.49041539165788
5,12.23160098313317,20.34295621872806,13.541051649779536,13.576646347327703,12.620423704641064,6.871621229791646,30.52568611875477,14.769454177085366,9.887035717735278,13.296555334400654,25.797905724030937
6,33.71819518426826,15.515465967393629,26.8505305297184,17.204171890911418,28.761355943382792,23.71138384106761,13.685923507478806,20.444020294749844,20.157211015822117,27.51658074509544,20.853423340078635
7,21.084705714124738,17.185300745990695,20.052509468463995,9.420596693022233,19.734037985866344,13.841826071504869,26.330694466856507,7.799249335372145,9.682251075403691,20.069845484905514,18.46382932528294
8,16.460565201089523,17.77545007273905,16.257202021535235,10.516446895451384,15.787589191172927,10.245513728314977,27.329991304088978,10.96835719156389,6.513143219211947,16.190300322371787,21.473119941491795
9,13.705709012282295,22.691941482163735,9.484585642594324,17.328278257268046,10.245845220857529,11.733690195308888,32.76801788369083,19.434608451394244,14.268957172700318,8.434486368883414,30.55633404827402
10,29.73371396616041,16.665237808831662,27.077628074490946,13.215972868570823,27.225991836031113,20.903228492737174,22.77304838647203,14.496780199569676,16.219964699618334,27.224521956072024,11.766298461085409
