,0,1,2,3,4,5,6,7,8,9,10
0,9.679669491458242,26.24684611049692,13.239011748830086,18.186382739189433,11.476876392991109,9.661575764187619,39.221563174050914,19.410992856983746,13.742132605692671,12.97753541930518,32.88016053003382
1,26.47849761645824,9.448017985496922,20.73137806193539,12.13191935383529,23.429042721828715,17.97279551901359,20.75523854972408,15.711452408080786,15.3393741650383,22.42197792922927,19.754885957004657
2,14.49425181883632,21.754966625980305,8.424429421452007,16.86321347148235,11.519376310626926,11.966395312714614,33.14700976986017,19.255258982120527,14.542726751875051,9.798051700395941,31.14942589780695
3,20.83813287681238,14.55201798549692,18.259723539099067,7.027919353835291,19.490432688144935,13.615481039164372,25.00034077609201,10.355743746663464,10.375110695714104,19.372735148048683,18.665857470296082
4,12.356834845788951,24.07734966866524,11.144094693418534,17.718641003319824,8.7997110386604,11.182183045564063,35.78937484515705,19.309962319709896,14.3028145707864,10.57750914500145,31.784728676371707
5,12.356813870786958,20.43638211965161,13.40639334930772,13.658969008140758,12.99746269936556,6.984431384858903,31.82767806068445,14.850948588376685,10.171433252754166,13.724844568198943,26.65977075850128
6,34.58690772055171,15.888931590263555,27.257114246354732,17.713935184969856,30.27476093886,24.497784500585908,14.314324944957447,20.985324559109443,21.210804885556374,29.113561328112453,21.86050692238954
7,21.209918601778526,17.278726646914244,19.79894465690907,9.50291935383529,20.228929611706832,13.954636226572124,27.41890575740343,7.880743746663463,9.957085067267283,20.61844334891908,19.085310622507855
8,16.690416097793083,18.056006151177392,16.23577017396923,10.671644050191567,16.37113961008897,10.424478638255241,28.793743831155993,11.106442814572917,6.731385999357829,16.852350582633584,22.3582504709194
9,13.89787758394379,23.11066858790656,9.463153795028317,17.64132717506434,10.617892856842218,11.949948626238214,34.66855894625027,19.739859768762912,14.824409255171783,8.759327326819632,31.925959100167013
10,30.363408287873096,17.00648220888261,27.37743358563999,13.497355090512407,28.388017981413142,21.447780409741217,23.97841013372802,14.769632635552352,16.893214736658265,28.488864693367674,12.196421733618967
