,0,1,2,3,4,5,6,7,8,9,10,11
0,8.437160922981922,18.562431104553475,14.48508221190951,14.388777417372449,11.85057323537892,7.901818687428226,35.234951251651495,16.989080254703335,10.243964559467193,13.73885457609245,28.074663354259144,18.207876802809267
1,19.73585373343944,7.263738294095958,18.019164196393756,8.807342001764582,18.777838818443577,13.75881388097828,21.768235957871894,12.276514523103296,12.384077967186233,18.449360810434605,18.044004636149026,14.74921801211515
2,14.502135542271262,16.86279489786954,8.420107592620171,14.862381583567334,10.91849110674687,11.721930764095163,31.225024122463577,18.308884107541846,13.228966654146706,9.304087620644076,28.026469800634075,20.529320621665732
3,16.953859095634726,10.199001051140893,17.41040993146786,5.872079244719646,17.20887671258059,11.598573343305837,23.22029548891428,9.368196400547886,9.689092890851448,17.50527724745794,17.07356069373722,11.235032139101737
4,12.140767823138745,17.894610777317435,11.191632364144944,14.933989622078137,8.146966335222098,10.4178561235323,32.63597648744147,17.71615253215307,12.113964775557259,10.22744330044864,27.82874884390101,19.38479034055437
5,10.125620274886414,14.809192839550505,13.9286790211916,11.257293252501746,12.351463123230664,6.213359335523735,29.333543634898554,13.573537212643972,8.063619131699085,13.557281703421445,23.38849948829514,14.82752631126625
6,30.42529148678014,15.78515356411458,26.398311027230477,15.845554045780652,27.53612213481029,22.300082282569015,13.246820687853273,17.835798959597035,20.17292412978379,26.884179779344485,18.416170661914492,20.984742797285325
7,18.651265116120424,12.76527675563442,19.954015638597184,8.465299583702697,19.088142805810335,13.011920486602872,24.307643585885472,6.774976061564835,10.465054262114272,19.845389982643294,16.096412266813516,8.743619496113004
8,12.761836247657246,13.728527026490324,15.729785011975011,9.641882900779226,14.341641875987488,8.357689232430952,27.500455582845195,11.320741088887239,5.919289234791868,15.4480028866283,20.898460133515105,12.25246289833876
9,13.833502386396557,17.37058599185275,9.381682100586431,15.034843379499772,10.031896522992922,11.428127926267365,31.78848735451994,18.27785293153031,13.024779008742353,8.342513112677816,28.145806643389854,20.319383296502032
10,25.923886586698735,14.719805239702652,25.858639702711912,12.357702247914535,25.38777748858078,19.013921133276543,21.075053659225436,12.283450637836022,16.22981167776464,25.900382065525335,10.587937690542331,14.586187459553361
11,19.00068293556054,14.368601515980457,21.30507342405525,9.462756593590731,19.88740188554582,13.396530856559334,26.587208694907947,7.874240767447188,10.527397342899976,21.017541618949195,17.52977035986504,7.6443547902306515
