,0,1,2,3,4,5,6,7,8,9,10
0,9.50927568726999,26.857806630589273,13.153284443683303,13.580566290381629,37.562074231554,18.564101561834455,11.211933938316157,9.58045494464523,12.912970093525118,31.306891443489604,19.735285192843882
1,26.58349443726999,9.783587880589275,21.346982191753693,15.656706213806618,20.21099908017165,12.801969509013329,23.554102800871703,18.409387040621702,23.04510557185462,19.066670489014538,16.533073369677652
2,14.270260718655795,22.73827066004547,8.392299412297499,14.485798445613783,31.746739171903073,17.537610965595963,11.272737007388592,11.925231871968176,9.770576933382738,29.621407603235376,19.926972643348776
3,16.41538428455506,18.76583640129933,16.203640164814722,6.67445769309656,27.692603635211313,11.023443193223855,16.042080170037195,10.383315197508802,16.82487581562038,21.338936995598935,11.427072971258745
4,33.30126444341897,16.22450148535591,26.36895310879555,20.596975852902855,13.770085475405017,17.919985340147893,28.872989779389915,23.78303055538843,28.237993477712052,20.575000316741434,21.192772292359855
5,20.83940774009112,15.351587880589275,18.695940868880133,10.463931377307086,24.45610130653958,7.2339695090133285,19.51385238407745,13.83955958459015,19.806712895001958,18.0020214713054,10.743191479913872
6,12.107700884120383,24.724181939995216,11.051527678220324,14.103029121667989,34.029566513329165,18.134313151625012,8.613508741465765,11.061816743294886,10.512928626596782,30.0681691083716,19.714465545599037
7,12.146462687802757,21.249706977098516,13.37426334015321,10.114504946492898,30.609848086680984,14.130261149491016,12.732057540648187,6.943267944112463,13.69736980118574,25.447851897169684,15.3029649125644
8,13.690393220988682,24.096840892637466,9.431023785873808,14.767480948910514,33.276226393310644,18.30882984420886,10.394584808256116,11.908785185491773,8.731852559806429,30.422151102381157,20.394821314168016
9,29.184051615567046,17.218142854411266,26.381591500340328,16.381279173502946,22.712970276953904,13.603875465126182,27.049562334644815,20.7590043260896,27.52188814699504,11.632115515192547,14.881401356457083
10,21.156369400200003,18.228469770353055,20.231080575732403,10.013339184441433,26.874666287851,9.888969509013329,20.23978280715093,14.158041376762991,21.038482394060573,18.425325391735758,8.088191479913872
