,0,1,2,3,4,5,6,7,8,9,10
0,9.712180737689836,26.252191226556228,13.53331784864357,18.201990342915057,11.115371266850318,9.536328457518223,38.620704819939235,19.67056296385497,13.719845459010525,12.731781803524658,33.66615361973031
1,26.5616921383413,9.402679825904762,21.299163869906863,12.10996562589034,22.532425946160913,17.6267765402223,20.290205418213684,16.011692387364945,15.323458586206401,21.96184618650895,20.236011991876644
2,14.608366155362457,22.064711264840675,8.637132430970949,17.097001385347625,11.176174335922749,11.869070761038218,32.895007494787336,19.847207515860568,14.697970076841026,9.647606121763888,32.39464962958969
3,20.91638494189404,14.51485931308425,18.736347677607718,6.997786138710853,18.822390196074423,13.36916239982682,24.512297600474188,10.542001383264866,10.389044835119979,19.00270361156218,19.09910985984479
4,12.31060593454023,23.41815970206575,11.296360696893775,17.303230264785352,8.516946069999923,10.850284531661094,34.32780702403279,19.212334585187936,13.994813138389969,10.316064922077757,32.0662403320093
5,12.38595472489666,20.166901895815663,13.643648721697765,13.504394068226272,12.504676131349616,6.862554470311401,30.886333248601126,14.919301939562843,10.024701689555116,13.394801506147054,27.121271208906624
6,34.3113368558333,15.671336542322674,27.510591223962514,17.488535037389266,28.82320439223694,23.72733901711675,14.021548701795775,21.14539641827504,20.962733747667606,28.139799895309274,22.361654319489112
7,21.40257219676457,17.434200708489474,20.50416844205128,9.559616017195484,19.749109150407627,13.80168490509401,27.186773615290583,7.980171504780234,9.991389132302848,20.44478199666871,19.65385931518248
8,16.72292734402468,18.01703955943548,16.62600365513629,10.677732121155147,15.80266035571421,10.178157307190833,28.2751835967877,11.262461784407398,6.709098852675684,16.512162936730142,22.94310029781969
9,13.83555423166574,22.756117702864955,9.676330243186081,17.392081440724276,10.224602682528925,11.648947666909699,33.55294028755629,19.81654519190019,14.612853479857069,8.608408309548755,32.494550599939046
10,30.900400968163588,17.16075842852485,28.55384867130408,13.61896260929909,28.105253012752662,21.50589228996147,23.905269632028332,15.15609743070616,17.17426576123882,28.625025520231247,12.477933389256556
