,0,1,2,3,4,5,6,7,8,9,10
0,9.607429572960534,26.609043808809968,13.401954362212326,18.413786038593315,11.002304042472748,9.591433747719762,38.469402584138926,19.63466015640423,13.21407013983718,12.648007254382414,31.51313500981656
1,26.681648322960534,9.534825058809968,21.460451723995895,12.41965398577219,22.721948152553047,18.141530983723012,20.37482778412692,16.08206397292005,14.833457539767565,22.15940544831421,18.896764088748345
2,14.503614990633157,22.489507838266164,8.505768944539703,17.387295442354823,11.063107111545179,12.00947974915257,32.766599004263014,19.7830498607644,14.046409832470989,9.53547921948088,29.896647811247938
3,20.93756162578166,14.870825058809968,18.809410401122335,7.083653985772188,18.88497850197974,13.677960015782624,24.619930010494855,10.509268697329498,9.983449754031035,19.110162667133622,17.856494540038646
4,12.205854769810927,23.85289436574066,11.16499721046253,17.564753642129578,8.403878845622353,10.95363530605073,34.19339521728444,19.1764317777372,13.412599551601886,10.203619409911992,29.73410862027568
5,12.28457395228925,20.762066674141934,13.600959325301226,13.847324633163765,12.443224783282037,6.914289368391047,31.110472042861772,15.036757834511372,9.720337295252211,13.35882381142181,25.40185474646719
6,34.142917977739174,15.975738663576601,27.338453769442427,17.769669816906752,28.663359883546505,24.09084723189253,13.93391417936029,21.04884950977548,20.056667348212056,28.002895763810194,20.673243243483277
7,21.297821032035266,17.67262033440052,20.344550107974605,9.648653985772189,19.636041926030053,14.006778505572921,27.03849499180627,7.944268697329497,9.58170740779363,20.35587086800402,18.283649228687587
8,16.408900161195827,17.95568304697565,16.13957922540881,10.654504188201338,15.403878845622353,10.22202711204137,27.57798197597046,11.113376553521242,6.412599551601885,16.08396414823015,20.989601673633743
9,13.758681981438375,23.197475661219606,9.544493318116013,17.697061807001237,10.110743409629775,11.776358333908288,33.44005509726591,19.803384719428944,13.999808853927465,8.49675484590457,30.06298669189219
10,29.534446218287037,16.845470783068258,26.816298391297586,13.354030161320779,26.55186910140798,20.73002575036818,23.021039058353516,14.641799561527028,15.81608286074557,26.973623173306706,11.586118364490055
