,0,1,2,3,4,5,6,7,8,9,10,11
0,8.477613234877238,18.964242552353028,14.49530276545078,14.452826506581316,12.288487943240638,7.665416530105776,35.89387723168926,16.792802804371366,10.305261140734867,14.272483715652745,28.146509548684413,18.021146302135218
1,19.96780931330861,7.474046473921654,18.288818712199177,8.94298286553552,19.826628605680952,13.40590039088526,22.47622006388704,12.22826756832406,12.589036520284893,19.58056172411878,18.25141568413078,14.701481222132923
2,14.542587854166577,17.33253703995939,8.430328146161441,14.9264306727762,11.371356808127276,11.286304431289299,31.963768925043865,18.015234853912034,13.290263235414379,9.708447896053688,28.098315995059345,20.242973353323595
3,16.99431140753004,10.480901005528661,17.42063048500913,5.936128333928512,17.918447492600038,11.18895270389866,23.753144128713245,9.26910198814153,9.75038947211912,18.295350439893944,17.14540688816249,11.125387118966561
4,12.2951772704235,18.82975117190823,11.330761046594342,15.383651918834172,8.470923907694376,10.232619401116047,34.11997288370379,17.8705199564588,12.418189809403966,10.74874374125252,28.465867535157713,19.529519707134828
5,10.114907151875531,14.851824251699433,13.68850996434326,11.096958424719691,12.675420695702941,6.028122613107481,29.338764743047435,13.154459649624055,8.042441486162634,13.911032794201253,23.047424334405804,14.432216705750044
6,30.804022730426198,16.382798801668397,26.826629335065007,16.121804726501455,29.023429055257864,21.799419620014618,13.5674677361403,17.787552004817798,20.51370374820817,28.474041981235402,18.616348544395045,20.9370060073031
7,18.543686932463004,12.975584935460116,19.71883389328788,8.478501215284444,19.61471475736758,12.455853155945938,24.6282906341725,6.726729106785598,10.443700570157901,20.43389366260607,16.083512698526924,8.662059176719014
8,12.802288559552562,14.082497178147007,15.740005565516281,9.705931989988091,14.908527901038802,8.089978283210574,28.10058566828893,11.189843860883958,5.980585816059541,16.110688315405955,20.970306327940374,12.130401784032209
9,14.05383274707236,18.35834399458281,9.442511838757506,15.535214570364834,10.523403445489272,11.24289120385111,33.34524551391808,18.464358565934045,13.395009928007873,8.696264203457623,28.844719586131106,20.49798630127465
10,25.96433889859405,15.065678273084835,25.868860256253186,12.4217513371234,26.277007557884488,18.415763062545683,21.524032395567744,12.15045792034492,16.291108259032313,26.881199904621127,10.6597838849676,14.442036326941652
11,18.902141536764027,14.578909695806153,21.076683499236612,9.464897452646646,20.40382561458078,12.863721318609098,26.907855743194972,7.792170283256186,10.514369599843326,21.597632504483848,17.505202211660826,7.596618000248426
